objectid,filename,title,creator,mine,date,description,subject,location,latitude,longitude,source,format original,format,type,identifier,language,rights,rightsstatement
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_1,bay_area_punk_flyers_8161_7_1.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-1,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_2,bay_area_punk_flyers_8161_7_2.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-2,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_3,bay_area_punk_flyers_8161_7_3.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-3,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_sf_venues_misc_1985_1986_1,bay_area_punk_flyers_8161_14_1.jpg,San Francisco venues flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1985-1986,Punk venue flyer from San Francisco venues documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,"San Francisco, California",37.7749,-122.4194,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-14-1,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_sf_venues_misc_1985_1986_2,bay_area_punk_flyers_8161_14_2.jpg,San Francisco venues flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1985-1986,Punk venue flyer from San Francisco venues documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,"San Francisco, California",37.7749,-122.4194,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-14-2,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_psychotherapy_1991_1992_4_2_4,cometbus_4_8107_box_4_4.jpg,Psychotherapy 1991 1992,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1991-1992,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder psychotherapy_1991_1992_4_2).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; psyhotherapy,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-4,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1987_1_6_54,dc_archives_8170_box_1_54.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1987_1_6.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Washington, DC",38.9072,-77.0369,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-54,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1987_1_6_55,dc_archives_8170_box_1_55.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1987_1_6.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Washington, DC",38.9072,-77.0369,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-55,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1987_1_6_56,dc_archives_8170_box_1_56.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1987_1_6.","hardcore punk; punk rock music; show flyers; Washington, D.C.","d.c. space, Washington, DC, United States",38.8949,-77.0219,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-56,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1987_1_6_57,dc_archives_8170_box_1_57.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1987_1_6.","hardcore punk; punk rock music; show flyers; Washington, D.C.","506 10th St NW, Washington, DC 20004, USA",38.8967,-77.0266,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-57,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1987_1_6_58,dc_archives_8170_box_1_58.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1987_1_6.","hardcore punk; punk rock music; show flyers; Washington, D.C.","5710 Durbin Rd, Bethesda, MD 20816",38.9624,-77.1188,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-58,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_mss_box92_oversize_k107_b_7_63,dc_archives_8170_box_1_63.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder mss_box92_oversize_k107_b_7.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Washington International School (3100 Macomb St NW), Washington, DC, United States",38.9307,-77.061,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-63,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_mss_box92_oversize_k107_b_7_64,dc_archives_8170_box_1_64.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder mss_box92_oversize_k107_b_7.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Sylvan Theater, 1550 Independence Ave SW, Washington, DC 20242, USA",38.8893,-77.0365,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-64,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1989_1_3_67,dc_archives_8170_box_1_67.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1989_1_3.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Dupont Cir NW, Washington, DC 20036, USA",38.9096,-77.0434,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-67,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1989_1_3_68,dc_archives_8170_box_1_68.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1989_1_3.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Olsson's Books & Records, 1307 19th St NW, Washington, DC 20036, USA",38.9065,-77.0433,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-68,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1989_1_3_69,dc_archives_8170_box_1_69.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1989_1_3.","hardcore punk; punk rock music; show flyers; Washington, D.C.","d.c. space, Washington, DC, United States",38.8949,-77.0219,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-69,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1985_1_4_71,dc_archives_8170_box_1_71.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1985_1_4.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Washington, DC, United States",38.9072,-77.0369,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-71,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1985_1_4_72,dc_archives_8170_box_1_72.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1985_1_4.","hardcore punk; punk rock music; show flyers; Washington, D.C.","2105 Pennsylvania Ave NW, Washington, DC 20037, USA",38.9026,-77.0468,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-72,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1985_1_4_73,dc_archives_8170_box_1_73.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1985_1_4.","hardcore punk; punk rock music; show flyers; Washington, D.C.","2105 Pennsylvania Ave NW, Washington, DC 20037, USA",38.9026,-77.0468,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-73,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1985_1_4_74,dc_archives_8170_box_1_74.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1985_1_4.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Washington, DC, United States",38.9072,-77.0369,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-74,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1985_1_4_75,dc_archives_8170_box_1_75.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1985_1_4.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Washington, DC, United States",38.9072,-77.0369,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-75,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
dc_archives_8170_box_1_1986_1_5_77,dc_archives_8170_box_1_77.jpg,Show flyer,"Hsu, Derrick (creator)","DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",,"Item from the DC hardcore punk flyers collection (#8170), located in 8170_box_1, folder 1986_1_5.","hardcore punk; punk rock music; show flyers; Washington, D.C.","Sylvan Theater, 1550 Independence Ave SW, Washington, DC 20242, USA",38.8893,-77.0365,"DC hardcore punk flyers, #8170. Division of Rare and Manuscript Collections, Cornell University Library.",Color,image/jpg,Image;StillImage,8170-1-77,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
